participant,language,gender,age,age_group,group,story,story_secs,direction,trial,repetition,aoi,aoi_hits,aoi_secs,percent_of_story
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,MidChestBottom,85,0.7083333333333334,0.08432539682539683
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,MidChestCenter,27,0.225,0.026785714285714284
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,RightChestCenter,3,0.025,0.002976190476190476
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,MidChestTop,23,0.19166666666666668,0.02281746031746032
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,RightChestTop,3,0.025,0.002976190476190476
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,RightFaceBottom,2,0.016666666666666666,0.001984126984126984
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,MidFaceBottom,724,6.033333333333333,0.7182539682539683
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,MidFaceCenter,105,0.875,0.10416666666666666
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,RightFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,Belly,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,BelowChest,33,0.275,0.03273809523809524
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,2,1,RightSide,3,0.025,0.002976190476190476
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,MidChestBottom,41,0.3416666666666667,0.03072541966426859
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,MidChestCenter,42,0.35,0.03147482014388489
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,MidChestTop,91,0.7583333333333333,0.06819544364508394
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,MidFaceBottom,776,6.466666666666667,0.5815347721822542
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftFaceBottom,17,0.14166666666666666,0.012739808153477219
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,MidFaceCenter,42,0.35,0.03147482014388489
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightFaceCenter,4,0.03333333333333333,0.002997601918465228
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightFaceTop,9,0.075,0.006744604316546763
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,Belly,1,0.008333333333333333,7.49400479616307e-4
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,BelowChest,142,1.1833333333333333,0.10641486810551559
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,3,1,RightSide,3,0.025,0.002248201438848921
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightChestBottom,4,0.03333333333333333,0.0030084235860409147
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,MidChestBottom,17,0.14166666666666666,0.012785800240673887
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftChestBottom,36,0.3,0.02707581227436823
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftChestCenter,76,0.6333333333333333,0.057160048134777375
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,MidChestCenter,45,0.375,0.03384476534296029
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightChestCenter,2,0.016666666666666666,0.0015042117930204573
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftChestTop,104,0.8666666666666667,0.07821901323706378
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,MidChestTop,83,0.6916666666666667,0.06242478941034898
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,MidFaceBottom,672,5.6,0.5054151624548736
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftFaceBottom,1,0.008333333333333333,7.521058965102287e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,MidFaceCenter,92,0.7666666666666667,0.06919374247894104
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,Belly,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,BelowChest,7,0.058333333333333334,0.0052647412755716
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,LeftSide,1,0.008333333333333333,7.521058965102287e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,4,1,RightSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightSide,14,0.11666666666666667,0.015514184397163122
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftSide,3,0.025,0.0033244680851063834
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,BelowChest,59,0.49166666666666664,0.06538120567375887
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,Belly,4,0.03333333333333333,0.004432624113475178
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightFaceBottom,1,0.008333333333333333,0.0011081560283687944
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightChestCenter,1,0.008333333333333333,0.0011081560283687944
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftFaceBottom,6,0.05,0.006648936170212767
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftChestTop,6,0.05,0.006648936170212767
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftChestCenter,58,0.48333333333333334,0.06427304964539007
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,LeftChestBottom,1,0.008333333333333333,0.0011081560283687944
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,MidFaceCenter,37,0.30833333333333335,0.0410017730496454
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,MidFaceBottom,381,3.175,0.42220744680851063
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,MidChestTop,78,0.65,0.08643617021276596
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,MidChestCenter,5,0.041666666666666664,0.005540780141843972
child_09,nonsigning,f,3.5,infant,1,ThreeBears_1,7.52,reversed,6,1,MidChestBottom,12,0.1,0.013297872340425534
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,MidChestBottom,29,0.24166666666666667,0.02649853801169591
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,MidChestCenter,2,0.016666666666666666,0.0018274853801169592
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftChestTop,35,0.2916666666666667,0.03198099415204679
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,MidChestTop,17,0.14166666666666666,0.015533625730994153
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,MidFaceBottom,479,3.9916666666666667,0.43768274853801176
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftFaceBottom,37,0.30833333333333335,0.033808479532163746
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftFaceCenter,20,0.16666666666666666,0.01827485380116959
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,MidFaceCenter,90,0.75,0.08223684210526316
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightFaceCenter,1,0.008333333333333333,9.137426900584796e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,Belly,1,0.008333333333333333,9.137426900584796e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,BelowChest,1,0.008333333333333333,9.137426900584796e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_1,9.12,reversed,7,1,RightSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,MidChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,MidChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,MidChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,MidFaceBottom,719,5.991666666666666,0.7761226252158895
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftFaceBottom,4,0.03333333333333333,0.004317789291882556
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,MidFaceCenter,161,1.3416666666666666,0.17379101899827287
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightFaceTop,1,0.008333333333333333,0.001079447322970639
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,Belly,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,BelowChest,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_2,7.72,forward,8,1,RightSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,MidChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,MidChestCenter,6,0.05,0.011904761904761904
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,MidChestTop,67,0.5583333333333333,0.13293650793650794
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightFaceBottom,8,0.06666666666666667,0.015873015873015872
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,MidFaceBottom,336,2.8,0.6666666666666666
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftFaceBottom,47,0.39166666666666666,0.09325396825396826
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,MidFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightFaceCenter,2,0.016666666666666666,0.003968253968253968
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightFaceTop,5,0.041666666666666664,0.00992063492063492
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,Belly,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_2,4.2,forward,9,2,RightSide,3,0.025,0.005952380952380952
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,MidChestBottom,19,0.15833333333333333,0.018849206349206348
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,MidChestCenter,2,0.016666666666666666,0.001984126984126984
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,MidChestTop,35,0.2916666666666667,0.034722222222222224
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,MidFaceBottom,277,2.308333333333333,0.27480158730158727
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,MidFaceCenter,20,0.16666666666666666,0.01984126984126984
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,Belly,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,BelowChest,16,0.13333333333333333,0.015873015873015872
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,RedRiding_1,8.4,forward,10,2,RightSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightChestBottom,27,0.225,0.02023381294964029
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,MidChestBottom,181,1.5083333333333333,0.13564148681055158
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftChestCenter,58,0.48333333333333334,0.043465227817745804
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,MidChestCenter,117,0.975,0.08767985611510792
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightChestCenter,17,0.14166666666666666,0.012739808153477219
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftChestTop,24,0.2,0.01798561151079137
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,MidChestTop,20,0.16666666666666666,0.01498800959232614
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightFaceBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,MidFaceBottom,461,3.841666666666667,0.3454736211031175
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftFaceBottom,20,0.16666666666666666,0.01498800959232614
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,MidFaceCenter,99,0.825,0.07419064748201439
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightFaceCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,MidFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,Belly,38,0.31666666666666665,0.028477218225419664
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,BelowChest,181,1.5083333333333333,0.13564148681055158
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,ThreeBears_2,11.12,reversed,11,2,RightSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,MidChestBottom,2,0.016666666666666666,0.0015042117930204573
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftChestBottom,4,0.03333333333333333,0.0030084235860409147
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftChestCenter,1,0.008333333333333333,7.521058965102287e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,MidChestCenter,2,0.016666666666666666,0.0015042117930204573
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftChestTop,34,0.2833333333333333,0.025571600481347774
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,MidChestTop,37,0.30833333333333335,0.02782791817087846
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightFaceBottom,2,0.016666666666666666,0.0015042117930204573
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,MidFaceBottom,576,4.8,0.4332129963898917
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftFaceBottom,69,0.575,0.05189530685920577
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftFaceCenter,1,0.008333333333333333,7.521058965102287e-4
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,MidFaceCenter,17,0.14166666666666666,0.012785800240673887
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightFaceCenter,6,0.05,0.004512635379061372
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,MidFaceTop,3,0.025,0.002256317689530686
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightFaceTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,Belly,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,BelowChest,38,0.31666666666666665,0.028580024067388687
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,LeftSide,0,0,0
child_09,nonsigning,f,3.5,infant,1,KingMidas_2,11.08,reversed,12,2,RightSide,7,0.058333333333333334,0.0052647412755716
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,RightChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,MidChestBottom,77,0.6416666666666667,0.0760268562401264
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,LeftChestBottom,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,LeftChestCenter,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,MidChestCenter,23,0.19166666666666668,0.02270932069510269
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,RightChestCenter,4,0.03333333333333333,0.003949447077409163
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,LeftChestTop,0,0,0
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,MidChestTop,42,0.35,0.041469194312796206
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,RightChestTop,1,0.008333333333333333,9.873617693522908e-4
child_09,nonsigning,f,3.5,infant,1,Cinderella_1,8.44,forward,13,2,RightFaceBottom,1,0.008333333333333333,9.873617693522908e-4
